time,BTC,XRP,BNB,ADA,LINK,ZEC,TRX,LTC,PAXG,AVAX,BCH,XAUT,AAVE,UNI,DASH,DOT,XLM,HBAR,NEAR,XMR,SNX,CRV,FET,FIL,BTCB,MLN,ZEN,ATOM,INJ,ALGO,ETC,OKB,RUNE,XDC,STORJ,COMP,BAT,VET,MANA,AR,SUSHI,CRO,AXS,TRB,OM,DEGO,CHZ,RSR,NEO,ZRX,VRA,THETA,KNC,QNT,UMA,XTZ,CELO,QTUM,CLO,CHR,EGLD,BSV,ACH,XYO,STEEM,LPT,IOTX,XVG,BEAM,KDA,YFI,CTC,KSM,ARPA,NMR,WAVES,PRO,ARK,ETH,SOL,DOGE
2024-01-04,44194.38,0.5874,323.99,0.5704,14.54,24.17,0.1071,66.49,2023.66,38.74,239.81,2044.1,103.91,6.537,30.03,7.885,0.1217,0.08802,3.913,164.93,3.627,0.5833,0.7267,6.501,33587.73,19.98,7.72,10.28,38.48,0.2073,20.5,54.98,5.399,0.05309,0.6471,53.3,0.2477,0.03279,0.4761,9.157,1.142,0.09786,8.421,134.19,0.06309,2.471,0.0818,0.003094,12.9,0.3531,0.00614,1.213,0.6803,128.54,2.134,0.9756,0.759,3.257,0.00074,0.2563,60.27,84.81,0.01984,0.006044,0.2496,7.39,0.05016,0.003675,0.0471316867469879,1.243,7720.87,0.6832,46.22,0.0594,20.93,2.735,0.5987,0.8406,2269.04,105.08,0.08413100242614746
2024-01-05,44178.89,0.5763,317.73,0.5419,14.1,23.56,0.1044,66.05,2025.16,36.48,239.45,2045.1,103.03,6.435,29.53,7.454,0.1193,0.08488,3.549,155.91,3.435,0.5761,0.6901,6.16,33575.96,18.46,7.87,10.34,38.57,0.1969,20.15,55.53,5.231,0.05232,0.6374,52.18,0.2367,0.03115,0.4616,8.995,1.1,0.09236,7.967,148.71,0.06402,2.316,0.07998,0.003093,12.29,0.3357,0.005805,1.154,0.662,121.48,2.112,0.9409,0.707,3.148,0.00074,0.2307,57.15,83.32,0.01925,0.00589,0.2391,7.1,0.04689,0.003532,0.0471316867469879,1.155,7451.51,0.6446,43.06,0.0712,20.3,2.55,0.555,0.82,2268.65,99.98,0.08277300000190735
2024-01-06,43988.33,0.5683,307.57,0.5231,13.44,23.06,0.1039,65.69,2017.77,34.64,236.3,2045.9,99.42,6.307,28.79,7.131,0.1202,0.0796,3.483,152.64,3.465,0.5451,0.6485,5.895,33431.13,18.66,7.55,9.832,40.04,0.1898,19.9,54.46,4.913,0.05068,0.6309,50.45,0.2321,0.02976,0.4536,8.591,1.068,0.08873,8.155,130.33,0.06837,2.193,0.07846,0.002639,12.07,0.3299,0.005475,1.107,0.6553,119.01,2.041,0.9216,0.687,3.189,0.00074,0.2278,54.57,81.77,0.01914,0.0057,0.2396,6.96,0.0436,0.003401,0.0471316867469879,1.079,7970.64,0.5886,40.3,0.0684,19.68,2.487,0.5621,0.7918,2241.62,93.86,0.0806640014052391
2024-01-07,43950.84,0.5518,302.56,0.4946,13.16,21.91,0.1028,64.31,2019.1,33.64,232.41,2044.15,94.91,6.008,27.11,6.901,0.1153,0.07528,3.215,146.22,3.308,0.5165,0.6218,5.624,33402.64,17.44,7.34,9.415,36.54,0.1782,19.27,53.93,4.559,0.04945,0.5823,48.1,0.2311,0.02869,0.4269,8.061,1.02,0.08679,7.498,124.3,0.06135,2.436,0.07514,0.002637,11.28,0.3091,0.005168,1.044,0.6471,112.83,1.865,0.8723,0.663,2.963,0.00074,0.2228,51.64,77.62,0.01804,0.00578,0.2278,6.429,0.04043,0.003241,0.0471316867469879,1.005,7400.21,0.5221,37.76,0.0598,17.95,2.358,0.5396,0.7278,2222.87,89.28,0.07822500169277191
2024-01-08,46988.14,0.5781,303.97,0.5416,14.15,21.54,0.1043,67.79,2011.56,36.11,254.15,2030.2,99.15,6.244,28.45,7.488,0.1196,0.08156,3.416,148.01,3.355,0.5494,0.6829,5.861,35710.99,17.7,7.58,9.963,42.29,0.1951,20.34,55.03,4.914,0.05027,0.6134,50.76,0.2433,0.03119,0.4538,8.665,1.1,0.09185,7.931,125.53,0.06858,2.372,0.0775,0.002819,12.02,0.3239,0.005598,1.099,0.6652,119.23,1.923,0.938,0.754,3.109,0.00074,0.2444,55.6,93.04,0.01863,0.005959,0.2354,6.96,0.04407,0.003523,0.0471316867469879,1.165,7780.65,0.5512,42.0,0.0627,18.34,2.481,0.5345,0.7335,2333.03,97.79,0.08137000352144241
2024-01-09,46123.0,0.5669,301.14,0.5123,13.72,19.7,0.1028,67.01,2013.84,34.66,244.9,2031.72,96.48,6.014,27.33,7.128,0.1166,0.0776,3.225,144.46,3.326,0.5214,0.6477,5.49,35053.48,17.5,7.11,9.669,39.85,0.1861,21.22,53.69,4.739,0.04928,0.5668,49.97,0.2305,0.03002,0.4338,8.072,1.08,0.08869,7.489,120.74,0.06847,2.16,0.07515,0.002767,11.61,0.3235,0.005364,1.016,0.6318,116.5,1.869,0.8907,0.694,2.99,0.00074,0.2587,53.03,90.17,0.0177,0.005591,0.2265,6.601,0.04098,0.003276,0.0471316867469879,1.083,7614.4,0.5779,39.47,0.06089,17.02,2.34,0.4956,0.6965,2344.83,99.41,0.07926300168037415
2024-01-10,46667.48,0.6005,305.81,0.5662,15.08,22.34,0.1053,70.1,1983.1,38.54,254.54,2024.7,107.1,6.563,29.43,7.986,0.1208,0.08344,3.602,149.15,3.868,0.5646,0.7167,5.946,35467.28,18.34,8.04,10.39,41.03,0.1994,26.38,54.8,5.035,0.0498,0.6112,53.43,0.2424,0.03266,0.465,9.212,1.169,0.09273,8.177,123.84,0.06798,2.362,0.0795,0.0028,12.37,0.334,0.006033,1.086,0.6677,127.12,2.003,0.9447,0.733,3.158,0.00074,0.2794,56.73,93.1,0.01928,0.006049,0.2339,7.333,0.04384,0.003613,0.0471316867469879,1.23,8006.43,0.588,44.52,0.0665,18.23,2.529,0.5292,0.8099,2582.1,102.03,0.08294200152158737
2024-01-11,46353.15,0.6019,308.34,0.5821,15.02,24.49,0.1061,71.9,2005.96,39.31,276.33,2030.73,109.66,6.821,30.06,8.15,0.1235,0.08422,3.613,152.59,3.94,0.5844,0.7262,6.463,35228.39,19.46,8.43,10.66,38.66,0.2025,29.6,54.46,5.107,0.05181,0.6214,55.71,0.2628,0.03304,0.4855,9.53,1.173,0.09285,8.512,124.46,0.06782,2.324,0.0823,0.002781,12.98,0.3471,0.006157,1.135,0.6938,124.34,2.049,1.085,0.746,3.31,0.00074,0.275,57.58,95.3,0.02037,0.005929,0.2412,7.628,0.04698,0.003728,0.0471316867469879,1.248,8160.97,0.5998,46.79,0.06967,18.41,2.593,0.5179,0.8408,2619.62,99.91,0.0846249982714653
2024-01-12,42776.42,0.5698,296.57,0.5476,14.15,23.79,0.1069,72.92,2018.78,35.89,259.41,2044.7,102.95,6.578,28.99,7.564,0.119,0.08003,3.45,151.77,3.746,0.5512,0.6852,5.974,32510.08,18.59,9.14,9.963,36.77,0.1866,28.97,53.13,4.569,0.04959,0.6203,52.82,0.2443,0.03084,0.4617,9.18,1.114,0.08861,7.93,119.85,0.06532,2.283,0.0797,0.002567,12.32,0.35,0.00558,1.045,0.652,116.29,1.95,1.028,0.773,3.125,0.00074,0.2572,53.88,85.85,0.01937,0.005568,0.2262,7.811,0.04333,0.003563,0.0471316867469879,1.161,7840.39,0.5612,42.31,0.07,17.78,2.457,0.4987,0.7914,2524.46,91.72,0.08004599809646606
2024-01-13,42839.19,0.5746,302.02,0.5489,14.35,23.36,0.1142,72.0,2018.15,36.49,254.16,2049.0,106.01,6.635,29.51,7.615,0.1201,0.08122,3.403,155.93,3.755,0.559,0.6883,6.024,32557.78,19.17,9.32,10.21,39.0,0.1893,28.56,54.02,4.585,0.05019,0.6276,58.69,0.247,0.03098,0.4678,10.04,1.105,0.08993,8.19,121.27,0.06677,2.287,0.08714,0.002999,12.32,0.3422,0.005717,1.059,0.6594,120.28,1.998,1.08,0.814,3.122,0.00074,0.2567,54.47,85.04,0.01955,0.005734,0.2338,7.869,0.04383,0.003656,0.0471316867469879,1.249,8070.88,0.5728,43.03,0.0686,18.0,2.472,0.5005,0.8144,2576.6,95.73,0.08092299848794937
2024-01-14,41704.39,0.5759,299.23,0.5248,14.75,22.74,0.1112,69.74,2016.82,35.25,245.62,2048.9,99.27,6.316,28.25,7.32,0.1181,0.07699,3.306,153.85,3.534,0.533,0.651,5.804,31695.34,18.43,8.9,9.987,36.86,0.1835,26.44,53.05,4.455,0.04985,0.597,57.74,0.237,0.02934,0.4453,10.1,1.067,0.08725,7.799,116.22,0.06523,2.232,0.08332,0.002502,11.87,0.3306,0.005407,1.018,0.6295,115.31,1.926,1.115,0.752,3.033,0.00074,0.2426,52.29,82.12,0.01854,0.005803,0.2258,7.785,0.04108,0.003399,0.0471316867469879,1.25,7802.72,0.5472,40.58,0.06591,16.87,2.368,0.5044,0.7857,2472.24,94.13,0.07997799664735794
2024-01-15,42491.26,0.5753,317.32,0.5274,15.18,23.61,0.1087,69.08,2038.29,35.58,250.13,2048.93,101.72,6.662,29.2,7.503,0.1181,0.07776,3.302,157.09,3.544,0.5396,0.6849,5.919,32293.36,18.77,8.84,10.19,41.09,0.1884,26.72,54.13,4.564,0.04941,0.6004,57.36,0.2386,0.03022,0.4518,9.926,1.082,0.08747,7.863,120.49,0.06577,2.289,0.08956,0.002974,11.95,0.3369,0.005485,1.035,0.6382,116.46,1.994,1.162,0.756,3.092,0.00074,0.2489,53.17,84.9,0.01935,0.005957,0.2307,7.9,0.04254,0.003497,0.0471316867469879,1.282,7774.51,0.5575,41.48,0.07291,17.6,2.425,0.4979,0.7971,2511.36,94.49,0.08112499862909317
2024-01-16,43130.88,0.5755,315.16,0.5354,15.27,23.14,0.1081,69.42,2016.24,35.57,251.21,2028.1,103.57,6.82,29.48,7.49,0.1185,0.08052,3.237,157.17,3.632,0.5513,0.6897,5.851,32779.47,19.18,8.56,10.28,40.76,0.1959,27.3,54.58,4.761,0.04957,0.6126,56.43,0.2458,0.03051,0.4631,9.989,1.108,0.0882,8.31,126.62,0.07399,2.288,0.1032,0.002631,12.16,0.3373,0.005525,1.074,0.6485,119.12,2.02,1.128,0.754,3.139,0.00074,0.2538,55.38,83.42,0.01962,0.00597,0.2372,7.875,0.04709,0.003647,0.0471316867469879,1.239,7883.77,0.5831,42.26,0.07041,17.81,2.47,0.4983,0.8022,2587.69,97.63,0.08130999654531479
2024-01-17,42739.27,0.568,309.09,0.5278,15.75,22.89,0.1083,69.4,2004.65,36.03,244.06,2010.7,101.3,6.764,28.81,7.34,0.1187,0.07889,3.302,157.58,3.582,0.5406,0.6771,5.788,32481.85,18.66,8.63,10.15,39.14,0.1909,26.17,54.92,4.3,0.04857,0.5988,55.5,0.2456,0.03009,0.4621,9.753,1.105,0.08577,8.087,157.02,0.06927,2.298,0.09981,0.00257,11.88,0.3347,0.005439,1.059,0.646,117.46,2.044,1.101,0.727,3.124,0.00074,0.2597,54.75,80.31,0.01927,0.005894,0.2387,7.77,0.04612,0.003601,0.0471316867469879,1.18,7871.98,0.5898,41.66,0.07089,17.82,2.435,0.4833,0.7851,2528.37,102.06,0.08050499856472015
2024-01-18,41286.68,0.5515,312.71,0.5019,14.65,22.46,0.108,68.03,2016.03,33.56,237.5,2023.8,96.77,6.313,27.87,7.012,0.1142,0.07524,3.074,153.05,3.354,0.5096,0.6185,5.61,31377.88,17.9,8.4,9.693,36.0,0.1786,24.42,54.29,4.059,0.04733,0.5667,54.2,0.2303,0.02852,0.4398,9.599,1.033,0.08182,7.58,133.32,0.0669,2.171,0.09318,0.002404,11.52,0.3179,0.005171,0.9836,0.619,113.3,2.702,1.042,0.687,2.991,0.00074,0.2471,51.45,75.88,0.01844,0.005671,0.2266,7.221,0.04331,0.003326,0.0471316867469879,1.092,7492.4,0.5549,39.38,0.06751,16.7,2.309,0.4714,0.8043,2467.02,94.25,0.07798700034618378
2024-01-19,41625.47,0.5438,314.48,0.5041,16.1,23.59,0.1104,71.24,2011.34,32.7,236.5,2030.91,96.96,6.352,27.57,6.886,0.1139,0.07554,3.007,158.18,3.346,0.5309,0.6181,5.48,31635.36,17.91,8.42,9.706,36.15,0.173,25.34,53.2,4.199,0.04688,0.5599,57.62,0.2285,0.02856,0.469,10.14,1.073,0.08272,7.58,125.72,0.06823,2.108,0.08949,0.002397,11.46,0.3174,0.005308,1.007,0.6158,114.39,5.391,1.021,0.688,2.995,0.00074,0.2321,50.85,73.84,0.01854,0.005571,0.2376,7.17,0.04153,0.003265,0.0471316867469879,1.105,7437.52,0.5395,38.68,0.0652,16.84,2.344,0.4553,0.7876,2489.5,93.39,0.07853599637746811
2024-01-20,41677.08,0.5532,317.12,0.5157,15.77,23.56,0.11,71.31,2011.75,32.87,238.98,2028.84,97.39,6.487,28.75,6.911,0.1154,0.07632,2.966,156.62,3.32,0.5272,0.6123,5.509,31674.58,18.36,8.35,9.837,35.43,0.1719,24.73,53.72,4.116,0.04714,0.5735,56.81,0.2322,0.02847,0.4738,9.748,1.154,0.08418,7.803,124.88,0.07263,2.211,0.1042,0.002451,11.7,0.329,0.005309,1.028,0.6283,114.84,4.651,1.034,0.688,2.979,0.00074,0.2485,52.6,72.48,0.01875,0.005629,0.2337,7.62,0.04225,0.003382,0.0471316867469879,1.118,7452.37,0.5264,39.26,0.0647,18.53,2.386,0.523,0.7623,2469.59,92.57,0.08788800239562988
2024-01-21,41570.17,0.5461,318.59,0.5027,15.38,23.38,0.1089,71.66,2005.0,32.52,236.77,2030.0,96.39,6.372,28.48,6.809,0.1156,0.07544,2.921,157.43,3.275,0.5343,0.5925,5.352,31593.33,18.53,8.26,9.645,35.94,0.1701,24.48,54.04,4.204,0.04722,0.5812,54.37,0.2273,0.02794,0.475,9.441,1.159,0.08277,7.789,124.23,0.1017,2.165,0.09681,0.00241,11.6,0.3179,0.005191,1.008,0.6121,112.76,5.724,1.021,0.682,3.011,0.00074,0.2539,51.48,75.45,0.01813,0.005638,0.2279,7.549,0.04387,0.003406,0.0471316867469879,1.104,7380.55,0.5358,39.18,0.0649,18.19,2.361,0.5241,0.762,2453.91,90.85,0.08527299761772156
2024-01-22,39523.63,0.5269,305.6,0.4781,14.58,22.17,0.1092,67.3,1998.31,29.49,235.2,2021.0,91.62,6.038,27.54,6.334,0.1126,0.07129,2.645,150.47,3.193,0.4994,0.5588,5.037,30037.96,17.15,7.68,9.168,33.86,0.1611,22.92,52.25,3.926,0.04593,0.5372,52.2,0.2161,0.02611,0.4416,8.596,1.076,0.07808,7.27,114.27,0.09685,2.337,0.0927,0.002284,10.61,0.2983,0.004848,0.9454,0.5842,106.45,5.606,0.9568,0.642,2.841,0.00074,0.2308,49.62,69.09,0.01706,0.005368,0.2113,7.01,0.04079,0.003162,0.0471316867469879,1.008,6988.42,0.4861,36.59,0.0607,17.35,2.19,0.5097,0.7118,2310.83,83.62,0.08034099638462067
2024-01-23,39876.44,0.5178,298.59,0.477,14.29,21.43,0.1071,65.46,2006.58,30.61,229.39,2031.2,89.61,5.836,26.93,6.357,0.1116,0.07061,2.648,150.37,3.108,0.4689,0.5708,4.892,30306.09,17.22,7.62,9.22,33.02,0.1602,23.1,47.13,3.985,0.04399,0.5218,51.84,0.2112,0.02659,0.4255,8.486,1.057,0.07706,7.058,106.36,0.08831,2.097,0.1008,0.002196,10.41,0.2947,0.005129,0.937,0.5672,104.88,5.768,0.9413,0.624,2.968,0.00074,0.2417,48.78,72.14,0.01659,0.005206,0.2091,6.739,0.0417,0.003104,0.0471316867469879,1.003,6877.64,0.5068,36.45,0.0585,17.19,2.142,0.4934,0.6855,2240.69,84.27,0.07815399765968323
2024-01-24,40078.62,0.518,293.01,0.4762,14.23,21.92,0.1088,66.11,2001.53,31.19,236.19,2018.8,89.95,5.866,27.11,6.461,0.1126,0.07231,2.683,152.58,3.203,0.4478,0.6007,5.008,30459.75,17.52,7.7,9.342,33.05,0.1633,22.99,47.65,4.088,0.04455,0.5339,53.0,0.2156,0.02718,0.4396,8.689,1.068,0.07932,7.192,106.35,0.08065,2.11,0.09699,0.002269,10.56,0.3027,0.00527,0.9666,0.581,106.09,5.313,0.951,0.631,2.87,0.00074,0.2427,49.79,71.3,0.01699,0.005261,0.2151,6.79,0.04103,0.003112,0.0471316867469879,1.02,7026.35,0.5026,36.07,0.05968,18.05,2.179,0.4975,0.8108,2233.56,88.73,0.07901600003242493
2024-01-25,39941.74,0.5135,291.97,0.4663,13.73,22.36,0.112,65.48,2003.83,30.47,236.45,2025.2,88.73,5.745,26.99,6.433,0.1118,0.07131,2.693,157.33,3.121,0.4525,0.5788,4.965,30355.72,17.53,7.68,9.227,31.79,0.1611,23.23,50.17,4.028,0.04419,0.5398,53.69,0.2199,0.02705,0.4332,8.56,1.089,0.07881,7.1,103.93,0.1018,2.09,0.1076,0.002246,10.59,0.3027,0.005062,0.9382,0.5809,105.15,5.303,0.9338,0.64,2.804,0.00074,0.2474,48.96,67.82,0.01684,0.005132,0.216,6.683,0.04214,0.003106,0.0471316867469879,0.9778,7044.28,0.4913,35.93,0.05979,19.1,2.139,0.4928,0.9097,2217.71,86.89,0.07793299853801727
2024-01-26,41816.55,0.532,302.04,0.4848,14.19,22.67,0.1145,67.02,1998.83,32.25,241.83,2018.7,91.31,5.948,27.7,6.669,0.1158,0.07443,2.921,159.36,3.222,0.4621,0.6098,5.172,31780.58,17.93,8.02,9.63,33.75,0.1664,23.92,54.19,4.335,0.04544,0.5826,54.76,0.2251,0.02801,0.4506,8.928,1.099,0.08209,7.329,115.21,0.1041,2.152,0.1084,0.002331,10.89,0.3495,0.005408,0.9802,0.5956,109.51,5.189,0.9729,0.659,2.898,0.00074,0.2738,51.84,71.0,0.0184,0.00541,0.2215,7.1,0.0431,0.003182,0.0471316867469879,1.017,7253.53,0.5143,37.66,0.0625,19.7,2.24,0.4963,0.8669,2267.2,92.44,0.07990100234746933
2024-01-27,42124.02,0.5303,305.69,0.4861,14.34,22.73,0.1125,68.08,1998.2,33.28,243.72,2019.0,91.61,5.987,28.08,6.668,0.1163,0.07442,2.911,160.32,3.235,0.4787,0.6236,5.332,32014.26,17.94,8.09,9.67,35.04,0.1676,24.04,53.29,4.312,0.04545,0.6383,55.56,0.2307,0.02833,0.4544,8.943,1.115,0.08156,7.37,117.85,0.1005,2.182,0.1119,0.002367,10.99,0.3864,0.005323,1.003,0.6032,108.79,5.184,1.003,0.671,2.926,0.00074,0.2736,53.63,73.42,0.01857,0.005468,0.2216,7.181,0.04258,0.003197,0.0471316867469879,1.036,7279.08,0.5253,39.1,0.06331,19.49,2.248,0.5009,0.8429,2267.89,94.16,0.08014199882745743
2024-01-28,42028.92,0.5241,305.13,0.4902,14.49,22.18,0.1123,68.37,2006.46,34.81,236.88,2025.5,91.14,5.945,27.61,6.87,0.1138,0.0734,2.88,160.8,3.172,0.4688,0.6019,5.2,31941.98,17.47,7.91,9.43,36.45,0.1641,23.5,52.24,4.268,0.04533,0.6148,54.45,0.2265,0.02801,0.4455,8.755,1.092,0.08067,7.3,111.95,0.1022,2.387,0.1032,0.002295,10.82,0.3482,0.005159,1.018,0.5973,105.8,5.076,0.9781,0.654,2.892,0.00074,0.2612,53.08,72.33,0.01796,0.005279,0.2178,7.102,0.0422,0.003161,0.0471316867469879,0.9868,7212.25,0.5056,38.59,0.06197,19.71,2.199,0.5396,0.8771,2257.21,95.94,0.07881300151348114
2024-01-29,43302.28,0.5351,310.69,0.5259,15.0,22.99,0.113,68.44,2005.76,36.07,241.32,2031.6,93.68,6.149,28.1,7.03,0.1165,0.07447,3.008,168.01,3.258,0.4807,0.6282,5.336,32909.73,17.79,8.08,9.659,37.54,0.169,24.7,52.31,4.472,0.04595,0.6984,55.67,0.2297,0.02907,0.4591,8.938,1.126,0.08365,7.491,116.32,0.1015,2.336,0.1059,0.002351,11.25,0.3473,0.005278,1.036,0.6112,108.47,5.137,1.009,0.675,2.951,0.00074,0.2639,55.92,73.22,0.01927,0.005551,0.2213,7.33,0.04359,0.003265,0.0471316867469879,1.037,7316.16,0.5183,40.26,0.0631,20.74,2.25,0.5264,0.886,2317.06,101.57,0.08128900080919266
2024-01-30,42943.64,0.5109,307.65,0.5137,15.47,22.55,0.112,67.5,2016.2,35.21,237.46,2036.1,93.02,6.258,27.49,6.838,0.1128,0.07292,3.007,160.18,3.213,0.4776,0.5995,5.156,32637.17,17.31,7.93,9.409,35.43,0.1644,25.34,52.78,4.73,0.04455,0.6694,55.26,0.223,0.02855,0.445,8.769,1.105,0.08338,7.359,117.78,0.0949,2.307,0.1019,0.002317,11.12,0.3313,0.005504,1.006,0.594,105.43,5.075,0.9816,0.666,2.889,0.00074,0.2556,57.03,71.11,0.01935,0.005501,0.217,7.161,0.0425,0.003236,0.0471316867469879,1.004,7313.34,0.5218,39.0,0.06242,20.97,2.195,0.5077,0.9353,2344.49,101.47,0.07972300052642822
2024-01-31,42555.08,0.5029,300.18,0.4974,15.42,21.7,0.1123,66.73,2018.65,33.15,234.08,2040.9,85.85,5.996,26.63,6.65,0.1099,0.06951,2.82,163.5,3.054,0.4543,0.5658,4.958,32341.86,16.52,7.8,9.098,33.87,0.1591,24.33,48.98,4.648,0.04351,0.6507,54.38,0.2182,0.02818,0.4315,8.405,1.055,0.08136,6.967,115.13,0.1079,2.151,0.09997,0.002165,10.81,0.3163,0.005218,0.9711,0.5814,102.59,4.473,0.9668,0.659,2.821,0.00074,0.2428,53.2,68.85,0.01823,0.005194,0.2108,7.002,0.04115,0.003125,0.0471316867469879,0.9617,7067.95,0.497,37.84,0.0574,20.22,2.119,0.4839,0.8745,2282.54,97.03,0.07876399904489517
2024-02-01,43073.2,0.5058,300.13,0.5075,17.18,21.68,0.1156,67.52,2030.69,33.82,236.63,2054.8,83.91,6.045,27.27,6.791,0.1099,0.07021,2.852,166.22,3.149,0.4463,0.5416,4.973,32735.63,16.61,8.0,9.133,33.91,0.1587,24.4,49.06,4.58,0.04301,0.6426,53.56,0.2205,0.02845,0.4354,8.425,1.061,0.08134,7.029,113.43,0.1011,2.193,0.1044,0.00218,11.13,0.3198,0.005248,0.978,0.5796,103.42,4.45,0.984,0.655,2.856,0.00074,0.246,53.49,70.08,0.01818,0.005305,0.2126,7.06,0.04113,0.003174,0.0471316867469879,0.9799,7146.05,0.5083,37.99,0.0576,20.6,2.13,0.4883,0.8653,2303.82,97.85,0.07932700216770172
2024-02-02,43181.71,0.5103,301.24,0.5143,17.82,22.05,0.1162,68.02,2024.27,36.76,236.26,2039.3,85.86,6.131,27.61,6.944,0.1103,0.06924,2.899,168.75,3.176,0.4621,0.5687,5.042,32818.1,17.15,7.96,9.164,34.69,0.1608,25.09,48.32,4.405,0.04319,0.6581,54.54,0.2216,0.02933,0.4406,8.546,1.109,0.08188,7.12,113.22,0.1209,2.182,0.1021,0.002233,11.08,0.3224,0.005275,1.0,0.6011,102.85,4.416,1.016,0.676,2.893,0.00074,0.2624,55.37,70.99,0.01845,0.005261,0.2183,7.239,0.04165,0.003187,0.0471316867469879,0.9997,7194.34,0.4983,39.12,0.05672,22.82,2.093,0.4767,0.8563,2308.04,100.44,0.07923299819231033
2024-02-03,42999.52,0.5187,299.58,0.5123,17.65,22.08,0.1172,68.81,2017.75,35.94,240.88,2041.62,85.66,6.104,27.73,6.826,0.111,0.06935,2.813,165.38,3.11,0.4763,0.5616,5.064,32679.64,17.76,7.92,9.047,33.08,0.1657,24.85,48.95,4.346,0.04298,0.6373,54.89,0.2174,0.02852,0.4393,8.523,1.102,0.08142,7.14,115.14,0.1497,2.17,0.1044,0.002207,11.2,0.3174,0.005235,0.9895,0.5922,102.67,4.371,0.9979,0.664,2.896,0.00074,0.2656,53.94,73.62,0.01833,0.005199,0.2172,7.25,0.04128,0.003131,0.0471316867469879,0.9825,7180.08,0.4941,38.13,0.05661,23.63,2.076,0.4758,0.8363,2296.04,97.88,0.07865100353956223
2024-02-04,42570.21,0.503,304.59,0.4932,18.15,21.4,0.1184,66.93,2016.58,34.83,235.16,2042.4,83.23,5.976,26.82,6.663,0.1093,0.06833,2.75,165.68,3.095,0.4527,0.5236,4.927,32353.36,17.07,7.73,8.965,32.36,0.1588,24.97,48.32,4.3,0.04277,0.6166,53.42,0.2139,0.02765,0.4309,8.442,1.051,0.08062,6.976,107.34,0.1712,2.127,0.1005,0.002137,10.86,0.3114,0.005088,0.952,0.5778,100.8,4.093,0.9582,0.661,2.827,0.00074,0.2657,53.47,70.88,0.01762,0.005253,0.2126,7.031,0.04035,0.003055,0.0471316867469879,0.9629,7054.38,0.4823,37.41,0.0551,27.34,2.034,0.4606,0.8165,2289.55,95.48,0.07823800295591354
2024-02-05,42664.56,0.5062,300.96,0.4938,19.14,21.35,0.1189,67.63,2006.09,34.5,235.48,2027.9,84.09,5.999,27.25,6.726,0.1084,0.06949,2.746,165.28,3.076,0.4683,0.5263,4.992,32425.07,16.86,7.81,9.05,31.94,0.1597,24.26,48.34,4.414,0.04241,0.6221,52.18,0.2156,0.02778,0.4344,8.308,1.063,0.08178,6.865,111.26,0.16,2.109,0.0992,0.002183,10.94,0.3129,0.005095,0.9602,0.5823,101.74,4.089,0.966,0.684,2.824,0.00074,0.2733,53.26,70.7,0.01762,0.005279,0.2115,6.994,0.0405,0.003142,0.0471316867469879,0.9561,7050.5,0.4838,38.19,0.0552,28.37,2.031,0.505,0.8166,2298.89,95.55,0.07822000235319138
2024-02-06,43091.51,0.505,302.76,0.4982,18.29,19.29,0.1209,68.27,2015.4,34.14,235.18,2035.9,84.48,6.276,26.32,6.806,0.1082,0.07523,2.735,105.01,3.215,0.4661,0.5285,5.07,32749.55,16.82,8.18,9.124,31.21,0.1623,24.71,48.06,4.453,0.04272,0.6503,52.46,0.2168,0.028,0.4313,7.877,1.069,0.08173,6.947,111.19,0.1582,2.119,0.09996,0.002207,11.18,0.3161,0.005106,0.9462,0.5772,103.13,4.067,0.9802,0.695,2.848,0.00074,0.3286,52.55,71.88,0.01786,0.005319,0.213,6.989,0.04066,0.003102,0.0471316867469879,1.001,7080.02,0.5055,38.34,0.0551,24.92,2.075,0.4992,0.8437,2372.2,96.86,0.07846599817276001
2024-02-07,44339.04,0.5137,307.36,0.5021,18.81,20.87,0.1236,68.61,2016.54,35.29,240.51,2037.9,84.15,6.392,26.96,6.939,0.1091,0.0759,2.868,131.06,3.344,0.4855,0.5584,5.182,33697.67,17.41,8.41,9.595,33.0,0.168,25.15,48.55,4.572,0.04238,0.6629,53.16,0.221,0.02876,0.4456,8.358,1.106,0.0842,7.149,113.8,0.1721,2.127,0.1019,0.002329,11.48,0.3194,0.005242,0.9923,0.5869,104.28,4.13,1.006,0.719,2.913,0.00074,0.3093,53.44,73.78,0.01836,0.00535,0.2165,7.31,0.04247,0.003257,0.0471316867469879,1.018,7188.48,0.4948,39.84,0.0569,24.26,2.106,0.5009,0.8562,2423.75,100.98,0.08010400086641312
2024-02-08,45304.61,0.5147,319.22,0.5303,18.22,20.87,0.1219,70.55,2005.25,35.42,244.56,2034.3,85.22,6.319,26.89,7.014,0.1098,0.07604,2.922,128.73,3.349,0.4806,0.559,5.226,34431.5,17.55,8.29,9.646,32.8,0.1689,25.63,49.34,4.793,0.04275,0.6556,54.07,0.2241,0.02886,0.449,8.359,1.105,0.08431,7.249,114.95,0.2275,2.107,0.1004,0.002356,11.6,0.3162,0.005393,0.9935,0.5946,104.24,4.085,1.014,0.717,2.936,0.00074,0.3204,53.93,77.06,0.01823,0.005292,0.2173,7.29,0.04281,0.003232,0.0471316867469879,1.01,7287.89,0.4843,40.67,0.05538,24.68,2.151,0.5078,0.8431,2419.91,102.79,0.07987099885940552
